Region_ID,Region,Scenario,Percentile,Year,SLR,Return_Period,Exceedance_Probability,Exposed_Buildings,Damaged_Buildings,Exposed_Residential_Buildings,Exposed_Nonresidential_Buildings,Building_Loss,Residential_Building_Loss,Nonresidential_Building_Loss,Exposed_Building_Value,Exposed_Population,Exposed_Households,Exposed_Road_km,Road_Loss,Exposed_Road_Value,Infrastructure_Loss,Exposed_Infrastructure_Value,Exposed_Infrastructure,Crop_Loss,Total_Crop_Value,Exposed_Evacuation_Centres,Exposed_Health_Facilties,Exposed_Schools,Total_Exposed_Value,Total_Loss,Depth.range_<_0_5.Buildings,Depth.range_<_0_5.Population,Depth.range_0_5_1_0.Buildings,Depth.range_0_5_1_0.Population,Depth.range_1_0_1_5.Buildings,Depth.range_1_0_1_5.Population,Depth.range_1_5_2_0.Buildings,Depth.range_1_5_2_0.Population,Depth.range_2_0_+.Buildings,Depth.range_2_0_+.Population
2.0,Vava'u,ssp245 (medium confidence),50,2100,0.626,25,0.0392,607,576,325,282,5737015,2678270,3058744,27140467,3059,0,16.01,548514,1803897,5398439,10788867,84,50124,62426,0,0,4,39795657,11734092,58,176,64,168,90,154,142,235,253,2326
2.0,Vava'u,ssp245 (medium confidence),50,2100,0.626,50,0.0198,625,597,335,290,7669318,3741297,3928021,28253203,3102,0,16.92,606805,1912300,5636285,10788867,84,54562,69120,0,0,4,41023490,13966969,44,140,65,135,76,168,107,207,333,2452
2.0,Vava'u,ssp245 (medium confidence),50,2100,0.626,100,0.01,653,616,347,306,10082437,5140392,4942046,29642533,3150,0,17.79,677575,2056113,5907437,10788867,84,61365,75392,0,0,4,42562905,16728814,47,117,52,150,68,160,88,162,398,2561
2.0,Vava'u,ssp245 (medium confidence),50,2100,0.626,250,0.004,686,647,367,319,12888259,6692790,6195469,31378465,3266,0,18.67,756474,2162337,6159016,10788867,84,69248,81664,0,0,4,44411333,19872997,57,181,40,121,63,137,73,136,453,2691
2.0,Vava'u,ssp245 (medium confidence),50,2110,0.715,1,0.6321,100,48,48,52,36631,1063,35568,5824763,2031,0,3.95,51567,404499,1304797,4718844,40,1766,10562,0,0,2,10958667,1394762,83,299,12,864,5,868,0,0,0,0
2.0,Vava'u,ssp245 (medium confidence),50,2110,0.715,5,0.1813,567,530,300,267,2884245,1221894,1662352,25603869,2879,0,14.59,441169,1629424,4814524,10788867,84,41886,54172,0,0,4,38076332,8181824,71,122,94,172,128,260,176,320,98,2005
2.0,Vava'u,ssp245 (medium confidence),50,2110,0.715,10,0.0952,588,563,312,276,4174093,1852771,2321322,26463836,2950,0,15.24,495399,1708203,5151224,10788867,84,46730,58104,0,0,4,39019010,9867446,65,164,67,118,115,216,174,236,167,2216
2.0,Vava'u,ssp245 (medium confidence),50,2110,0.715,25,0.0392,610,592,328,282,6394063,3036569,3357493,27186539,3076,0,16.34,568193,1844000,5474602,10788867,84,51864,64798,0,0,4,39884205,12488722,49,188,65,102,86,219,121,199,289,2368
2.0,Vava'u,ssp245 (medium confidence),50,2110,0.715,50,0.0198,631,609,339,292,8399355,4151636,4247719,28512863,3102,0,17.2,628026,1947957,5714097,10788867,84,56519,73052,0,0,4,41322740,14797998,42,122,63,125,71,195,102,158,353,2502
2.0,Vava'u,ssp245 (medium confidence),50,2110,0.715,100,0.01,669,632,358,311,10893049,5586845,5306205,30517561,3150,0,18.12,700080,2085916,5979057,10788867,84,63720,78154,0,0,4,43470498,17635906,60,91,44,171,68,123,83,199,414,2566
2.0,Vava'u,ssp245 (medium confidence),50,2110,0.715,250,0.004,693,671,368,325,13671899,7111908,6559991,31548695,3284,0,19.04,779723,2209492,6225230,10788867,84,71267,82054,0,0,4,44629108,20748118,54,182,41,122,59,121,71,160,468,2699
2.0,Vava'u,ssp245 (medium confidence),50,2120,0.8,1,0.6321,126,48,63,63,47843,1994,45849,6781267,2139,0,4.81,59787,465306,1396304,5428548,43,2531,14852,0,0,2,12689973,1506464,100,359,20,717,6,1063,0,0,0,0
2.0,Vava'u,ssp245 (medium confidence),50,2120,0.8,5,0.1813,578,530,308,270,3298651,1424934,1873717,26209124,2898,0,14.89,459807,1676225,4930131,10788867,84,43801,56154,0,0,4,38730370,8732389,72,141,77,140,127,281,188,305,114,2031
2.0,Vava'u,ssp245 (medium confidence),50,2120,0.8,10,0.0952,600,563,323,277,4703820,2138127,2565694,26967775,3027,0,15.63,513836,1769476,5229304,10788867,84,48330,61256,0,0,4,39587374,10495290,63,196,70,124,102,222,163,205,202,2280
2.0,Vava'u,ssp245 (medium confidence),50,2120,0.8,25,0.0392,623,592,334,289,7064257,3405012,3659245,27763095,3102,0,16.76,587732,1881365,5547632,10788867,84,53581,69120,0,0,4,40502447,13253201,47,170,68,146,76,153,116,204,316,2429
2.0,Vava'u,ssp245 (medium confidence),50,2120,0.8,50,0.0198,652,609,347,305,9140816,4569788,4571028,29517249,3138,0,17.63,649268,2033893,5802744,10788867,84,58535,75002,0,0,4,42415011,15651362,55,158,58,101,72,172,92,146,375,2561
2.0,Vava'u,ssp245 (medium confidence),50,2120,0.8,100,0.01,677,632,361,316,11659689,6005185,5654505,31021238,3266,0,18.47,721730,2128143,6046131,10788867,84,66011,79714,0,0,4,44017961,18493560,61,205,38,113,68,121,77,192,433,2635
2.0,Vava'u,ssp245 (medium confidence),50,2120,0.8,250,0.004,709,671,376,333,14409034,7495766,6913269,31983259,3284,0,19.54,802522,2274465,6285046,10788867,84,73250,84426,0,0,4,45131016,21569851,62,182,44,106,48,137,73,136,482,2723
2.0,Vava'u,ssp245 (medium confidence),50,2130,0.883,1,0.6321,127,48,63,64,58790,2902,55888,6832356,2158,0,4.89,67725,472657,1484896,5428548,43,3276,15242,0,0,2,12748803,1614687,91,372,28,511,8,1275,0,0,0,0
2.0,Vava'u,ssp245 (medium confidence),50,2130,0.883,5,0.1813,578,530,308,270,3703305,1623196,2080109,26209124,2898,0,14.91,477935,1677814,5043018,10788867,84,45670,56154,0,0,4,38731959,9269927,62,141,76,98,114,267,186,203,140,2189
2.0,Vava'u,ssp245 (medium confidence),50,2130,0.883,10,0.0952,601,563,323,278,5221083,2416768,2804315,26977759,3027,0,15.63,531731,1769476,5305547,10788867,84,49889,61256,0,0,4,39597357,11108250,54,172,69,140,88,191,162,211,228,2313
2.0,Vava'u,ssp245 (medium confidence),50,2130,0.883,25,0.0392,623,592,334,289,7718681,3764785,3953896,27763095,3102,0,16.8,606772,1888902,5618944,10788867,84,55256,69510,0,0,4,40510374,13999653,40,133,63,131,72,178,111,196,337,2464
2.0,Vava'u,ssp245 (medium confidence),50,2130,0.883,50,0.0198,653,609,348,305,9864830,4978101,4886729,29523456,3138,0,17.67,669870,2037072,5889304,10788867,84,60502,75392,0,0,4,42424786,16484506,50,79,52,176,68,176,94,146,389,2561
2.0,Vava'u,ssp245 (medium confidence),50,2130,0.883,100,0.01,678,632,362,316,12408290,6413681,5994609,31071012,3266,0,18.48,742795,2128542,6111625,10788867,84,68247,80104,0,0,4,44068525,19330957,53,181,39,121,68,137,74,136,444,2691
2.0,Vava'u,ssp245 (medium confidence),50,2130,0.883,250,0.004,711,671,378,333,15128825,7870591,7258234,32358448,3284,0,19.56,824700,2278628,6343454,10788867,84,75185,84426,0,0,4,45510369,22372163,53,170,50,71,41,155,74,126,493,2762
2.0,Vava'u,ssp245 (medium confidence),50,2140,0.965,1,0.6321,161,71,79,82,72672,5686,66986,8310412,2200,0,5.7,76908,534735,1615713,7405737,46,4274,17972,0,0,4,16268856,1769567,116,329,36,447,9,1424,0,0,0,0
2.0,Vava'u,ssp245 (medium confidence),50,2140,0.965,5,0.1813,585,547,312,273,4159306,1860081,2299226,26397148,2944,0,15.11,495684,1699059,5127648,10788867,84,47365,58104,0,0,4,38943178,9830003,60,158,65,79,118,245,169,235,173,2227
2.0,Vava'u,ssp245 (medium confidence),50,2140,0.965,10,0.0952,606,576,325,281,5792561,2728822,3063738,27093040,3070,0,15.94,549715,1799520,5375149,10788867,84,51510,62426,0,0,4,39743853,11768934,48,191,67,161,91,133,134,272,266,2313
2.0,Vava'u,ssp245 (medium confidence),50,2140,0.965,25,0.0392,629,601,338,291,8400407,4146937,4253470,28358282,3126,0,17.03,626175,1928572,5689955,10788867,84,56931,71882,0,0,4,41147604,14773469,39,146,62,125,69,156,102,197,357,2502
2.0,Vava'u,ssp245 (medium confidence),50,2140,0.965,50,0.0198,660,622,351,309,10603592,5382104,5221488,29796850,3150,0,17.97,690607,2067460,5958928,10788867,84,62557,76984,0,0,4,42730161,17315684,51,91,52,176,66,121,82,196,409,2566
2.0,Vava'u,ssp245 (medium confidence),50,2140,0.965,100,0.01,686,649,367,319,13144767,6810407,6334360,31378465,3266,0,18.76,764169,2175752,6174331,10788867,84,70298,81664,0,0,4,44424747,20153566,56,164,38,122,59,125,75,156,458,2699
2.0,Vava'u,ssp245 (medium confidence),50,2140,0.965,250,0.004,725,682,386,339,15822323,8223200,7599123,32791372,3306,0,19.91,847410,2314968,6401685,10788867,84,76849,88000,0,0,4,45983206,23148267,55,130,57,115,36,135,72,120,505,2806
2.0,Vava'u,ssp245 (medium confidence),50,2150,1.046,1,0.6321,203,85,106,97,89580,9984,79596,10087952,2260,0,6.47,87119,613870,1760008,7405825,47,5548,19532,0,0,4,18127179,1942256,146,343,48,414,8,1400,1,103,0,0
2.0,Vava'u,ssp245 (medium confidence),50,2150,1.046,5,0.1813,593,561,317,276,4650095,2123166,2526929,26574477,3016,0,15.39,512962,1729838,5203596,10788867,84,48951,60866,0,0,4,39154047,10415605,58,202,61,107,105,233,158,224,211,2250
2.0,Vava'u,ssp245 (medium confidence),50,2150,1.046,10,0.0952,610,580,327,283,6394964,3057346,3337617,27170435,3070,0,16.21,567717,1822776,5445310,10788867,84,53112,64408,0,0,4,39846486,12461102,42,182,63,131,88,167,119,210,298,2380
2.0,Vava'u,ssp245 (medium confidence),50,2150,1.046,25,0.0392,646,608,344,302,9099558,4541732,4557826,29031136,3138,0,17.43,645721,1975958,5762860,10788867,84,58642,73832,0,0,4,41869793,15566782,47,148,59,111,69,172,95,146,376,2561
2.0,Vava'u,ssp245 (medium confidence),50,2150,1.046,50,0.0198,673,626,359,314,11337171,5781727,5555444,30842520,3157,0,18.19,711209,2095441,6023236,10788867,84,64699,77374,0,0,4,43804201,18136315,62,96,38,129,69,146,78,176,426,2610
2.0,Vava'u,ssp245 (medium confidence),50,2150,1.046,100,0.01,693,661,369,324,13862366,7192635,6669731,31550187,3284,0,19.1,785507,2211890,6234568,10788867,84,72160,82444,0,0,4,44633388,20954600,51,182,43,122,54,121,72,152,473,2707
2.0,Vava'u,ssp245 (medium confidence),50,2150,1.046,250,0.004,736,687,394,342,16494789,8560055,7934734,33784607,3353,0,20.41,870984,2387809,6459839,10788867,84,78268,89560,0,0,4,47050843,23903880,59,123,58,169,36,111,68,123,515,2827
2.0,Vava'u,ssp585 (medium confidence),50,2020,0.057,1,0.6321,11,5,2,9,1126,0,1126,1239351,1576,0,0.89,8705,149630,407545,3732271,16,2,780,0,0,0,5122031,417378,10,1319,1,257,0,0,0,0,0,0
2.0,Vava'u,ssp585 (medium confidence),50,2020,0.057,5,0.1813,478,397,257,221,952739,341100,611639,22709136,2715,0,12.44,295251,1347572,3865432,10788867,84,26957,40426,0,0,4,34886001,5140380,107,241,158,192,144,336,56,260,13,1686
